objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237651735766302855,201.276452648299,1.86244439196298,18.72839,17.05043,16.32471,15.95168,15.63347,1458,301,2,511,592231086369564672,GALAXY,0.05763724,526,52312,28
1237651735766368313,201.564541625801,1.90533252764106,18.17137,16.40701,15.62123,15.23875,14.93401,1458,301,2,512,4510376556678324224,GALAXY,0.02335787,4006,55328,78
1237651272422260831,124.366588267729,49.3273508235516,18.15995,17.22102,16.8494,16.69929,16.60925,1350,301,3,138,8229280051973038080,STAR,-0.0003427441,7309,56991,282
1237651272421408926,122.681610379268,47.681504546348,18.02447,16.6701,16.00076,15.62181,15.34038,1350,301,3,125,495477354496288768,GALAXY,0.05356723,440,51885,296
1237651272421736646,123.279090206076,48.2674350099712,19.4371,19.28119,19.2087,18.86113,18.91318,1350,301,3,130,495453165240477696,QSO,1.750338,440,51885,208
1237651272421605442,123.010062861212,48.1083602228504,19.16195,18.78049,18.46397,18.16248,18.14346,1350,301,3,128,495451515973036032,QSO,1.595538,440,51885,202
1237651272422523145,124.916113781374,49.876307527278,18.77792,16.65694,15.50027,15.02453,14.59598,1350,301,3,142,495561742013720576,GALAXY,0.1391422,440,51885,603
1237651272421671096,123.153811576024,48.1817963276613,18.13761,16.51336,15.78594,15.38546,15.07104,1350,301,3,129,495452340606756864,GALAXY,0.05458692,440,51885,205
1237651272422719541,125.330785962802,50.0852701559481,19.16163,17.60324,16.72234,16.31782,15.96198,1350,301,3,145,497683249649182720,GALAXY,0.1146286,442,51882,129
1237651272422719677,125.440770999065,50.0980381271857,19.41903,17.52026,16.58131,16.13981,15.8154,1350,301,3,145,497681600381741056,GALAXY,0.09533153,442,51882,123
1237651272422129847,124.039907111269,49.1678990384487,18.9616,18.42278,17.92103,17.56874,17.25771,1350,301,3,136,4152361825856364544,QSO,3.470549,3688,55273,156
1237651272422129899,124.024563011396,49.0529059397832,19.08602,17.97842,17.56295,17.25557,17.14323,1350,301,3,136,495426227205597184,GALAXY,0.07795171,440,51885,110
1237651272422129922,124.048353993467,49.0669810662168,19.5312,17.91394,17.11829,16.66755,16.37926,1350,301,3,136,495428151350945792,GALAXY,0.09998843,440,51885,117
1237651272422195235,124.232565142299,49.1147019097731,18.97575,17.85172,17.36236,17.20443,17.10961,1350,301,3,137,495415232089319424,STAR,8.542854E-05,440,51885,70
1237651272422260874,124.366337776926,49.2414899003585,19.04604,17.18713,16.22423,15.78565,15.45546,1350,301,3,138,495549647385815040,GALAXY,0.09496789,440,51885,559
1237651272422392039,124.695674434061,49.5726033375692,19.31646,18.07351,17.33297,16.92081,16.61548,1350,301,3,140,495556794211395584,GALAXY,0.1273683,440,51885,585
1237651272422588420,125.010145219217,49.8474581567553,18.99581,17.75033,17.2825,17.10608,17.03209,1350,301,3,143,495562566647441408,STAR,0.0001311977,440,51885,606
1237651272423112898,126.152001397527,50.9519518936812,18.44766,17.47726,16.97554,16.55659,16.41626,1350,301,3,151,497789627399170048,GALAXY,0.1197748,442,51882,516
1237651272423178336,126.518850944672,50.962988816971,17.98027,17.00009,16.62522,16.47008,16.42583,1350,301,3,152,8230508476339560448,STAR,5.961026E-05,7310,56693,655
1237651272423309469,126.730730343332,51.1194521262334,18.88046,17.62384,16.97666,16.60442,16.37315,1350,301,3,154,497801172271261696,GALAXY,0.0805076,442,51882,558
1237651272423374906,126.85909381223,51.2574940106409,18.10529,18.37026,18.86342,19.15496,19.7091,1350,301,3,155,4159301392421330944,STAR,-0.000161682,3694,55209,826
1237651272422457563,124.802266700888,49.7303988253676,18.78606,17.49557,16.71118,16.24193,16.00681,1350,301,3,141,495565865182324736,GALAXY,0.09712685,440,51885,618
1237651272422457564,124.801267654008,49.7288146310306,19.37539,18.21704,17.6831,17.27862,17.09954,1350,301,3,141,497715685242202112,GALAXY,0.09667277,442,51882,247
1237651272422522889,124.748952339449,49.7766856806124,18.99306,17.0272,16.0182,15.54598,15.20059,1350,301,3,142,497718708899178496,GALAXY,0.09517948,442,51882,258
1237651272422522996,124.989498212774,49.8138066225713,17.80238,16.79325,16.45793,16.32292,16.2616,1350,301,3,142,495565590304417792,STAR,5.834164E-05,440,51885,617
1237651272422588547,125.056171790201,49.8448815198513,19.40908,17.70099,16.78956,16.34616,16.04222,1350,301,3,143,495561467135813632,GALAXY,0.1380678,440,51885,602
1237651272422588556,124.95533052476,49.902976147655,18.65477,18.03661,17.50253,17.0632,16.88264,1350,301,3,143,495563666159069184,QSO,0.1395739,440,51885,610
1237651272423244045,126.519775829694,50.9895437645136,18.89041,17.58264,16.96163,16.59856,16.36161,1350,301,3,153,497799248125913088,GALAXY,0.0797343,442,51882,551
1237651272423964748,128.178368959223,52.4423426018513,16.7985,14.88083,13.92752,13.43349,13.02112,1350,301,3,164,499946869229643776,GALAXY,0.01678586,444,51883,172
1237651272422981706,125.961370570131,50.6055176355325,19.40339,19.07096,18.85682,18.81797,18.78565,1350,301,3,149,497695619154995200,QSO,1.211905,442,51882,174
1237651272422981824,125.780907971465,50.6026629781027,19.40863,17.46868,16.50499,16.0454,15.68254,1350,301,3,149,497692870375925760,GALAXY,0.07147746,442,51882,164
1237651272423637042,127.273973314859,51.8146205778125,18.27834,17.30792,16.93843,16.80501,16.73251,1350,301,3,159,8230533490229092352,STAR,-0.0002258275,7310,56693,746
1237651272422981839,125.822817823092,50.5974865078578,19.23849,18.78901,18.59855,18.49214,18.27396,1350,301,3,149,4153461335923859456,QSO,2.188393,3689,55180,60
1237651272422981861,125.986347520035,50.5435539676105,19.5693,17.67968,16.7529,16.32604,15.98348,1350,301,3,149,497687372817786880,GALAXY,0.07131706,442,51882,144
1237651272422785049,125.557733356283,50.1841571640645,19.17853,18.21982,17.89281,17.76569,17.743,1350,301,3,146,8230463671240728576,STAR,-0.0003767266,7310,56693,492
1237651272423637131,127.45029588016,51.8523582869139,17.76717,16.56346,16.30528,16.21588,16.18194,1350,301,3,159,8221437235884433408,STAR,-9.493782E-05,7302,57012,422
1237651272422785225,125.598257171606,50.212108230995,18.98394,17.71169,17.06759,16.70439,16.49656,1350,301,3,146,497682425015461888,GALAXY,0.1282416,442,51882,126
1237651272424030313,128.344467194273,52.5322640293359,16.06569,14.42995,13.7791,13.45447,13.21285,1350,301,3,165,499943845572667392,GALAXY,0.01663383,444,51883,161
1237651272424030409,128.224969909406,52.5589965289289,18.43088,16.53242,15.63183,15.20676,14.86856,1350,301,3,165,499947418985457664,GALAXY,0.05829211,444,51883,174
1237651272423112843,126.138534794946,50.8596990221975,19.4194,17.54167,16.48576,16.03734,15.67315,1350,301,3,151,497690396474763264,GALAXY,0.1146083,442,51882,155
1237651272423702570,127.552357629979,51.8804920656927,17.92249,16.87427,16.44295,16.16267,15.94842,1350,301,3,160,497814091532888064,GALAXY,0.04086782,442,51882,605
1237651272423702592,127.607371794812,51.8904911214581,18.27207,16.38444,15.5123,15.10413,14.76648,1350,301,3,160,497813816654981120,GALAXY,0.04112403,442,51882,604
1237651272422916168,125.728009501238,50.5517450138978,18.24184,16.49402,15.62731,15.19527,14.864,1350,301,3,148,497695069399181312,GALAXY,0.07197647,442,51882,172
1237651272424095862,128.437968081181,52.7145434296702,17.10953,15.58228,14.98784,14.77919,14.6892,1350,301,3,166,2607650767733024768,STAR,-5.553987E-06,2316,53757,242
1237651272423178390,126.415925580209,50.8850039761655,18.61796,17.51627,16.90461,16.48258,16.2665,1350,301,3,152,497799797881726976,GALAXY,0.1158205,442,51882,553
1237651272422850686,125.640133345504,50.2867510751624,19.30153,19.25852,19.15836,18.83112,18.78043,1350,301,3,147,497670880143370240,QSO,1.732597,442,51882,84
1237651272422850693,125.573138888206,50.3272676840845,19.50665,17.91719,17.016,16.54496,16.13916,1350,301,3,147,497682974771275776,GALAXY,0.1179752,442,51882,128
1237651272422850716,125.587402912264,50.3491446143984,19.23107,17.30227,16.35582,15.91316,15.56521,1350,301,3,147,497684624038717440,GALAXY,0.07334255,442,51882,134
1237651272422850723,125.57087662862,50.3808844615804,18.52108,16.69383,15.92862,15.50965,15.19019,1350,301,3,147,497683799404996608,GALAXY,0.07293891,442,51882,131
1237651272422850728,125.604579389059,50.3657815309131,19.57067,19.62143,19.5372,19.22956,19.06651,1350,301,3,147,497674728434067456,QSO,1.862055,442,51882,98
1237651272423833674,127.885804446656,52.1951819681456,19.59061,19.36594,19.16448,18.96817,18.58682,1350,301,3,162,8221429814180945920,QSO,0.3947456,7302,57012,395
1237651504882384898,208.171562629908,0.321221998261777,17.66733,16.56964,16.51627,16.55297,16.62041,1404,301,4,62,337930533348599808,STAR,0.0001397503,300,51943,584
1237651504882319570,208.129504423434,0.41788005020697,18.27433,16.65234,15.76924,15.36178,15.02834,1404,301,4,61,337930258470692864,GALAXY,0.101995,300,51943,583
1237651504882188335,207.840785059087,0.280311637776298,18.75714,18.54298,18.34269,18.15623,18.19277,1404,301,4,59,337921187499763712,QSO,1.556727,300,51943,550
1237651504882122997,207.703860172719,0.256151081848673,19.48423,19.39029,19.30871,19.02062,19.06685,1404,301,4,58,337923661400926208,QSO,1.836148,300,51943,559
1237651504882122754,207.581526245267,0.33235601801148,17.29023,16.20386,15.78211,15.60586,15.54368,1404,301,4,58,337910467261392896,STAR,0.0003156937,300,51943,511
1237651505953964189,203.311932168961,1.10124295329556,19.47653,17.85364,17.03116,16.64992,16.35416,1404,301,6,29,335641625218803712,GALAXY,0.0712286,298,51955,449
1237651505953898710,203.163045686076,1.16753509654517,19.19917,17.22923,16.2924,15.83264,15.46732,1404,301,6,28,335639701073455104,GALAXY,0.0795812,298,51955,442
1237651505953243394,201.72758305401,1.22964343085818,19.2788,19.03938,18.49014,18.68283,19.25874,1404,301,6,18,593417185041344512,GALAXY,0.179654,527,52342,247
1237651505953243382,201.70768929512,1.20178428794156,18.23066,17.34926,17.05026,16.75718,16.68302,1404,301,6,18,593417459919251456,GALAXY,0.08326811,527,52342,248
1237651505953243373,201.704265275701,1.22325157664523,19.38723,17.85187,17.08921,16.63005,16.29862,1404,301,6,18,593418009675065344,GALAXY,0.08144313,527,52342,250
1237651505953243321,201.681103438353,1.13771424895268,18.7994,16.68962,15.70544,15.25204,14.91065,1404,301,6,18,334514350989535232,GALAXY,0.08339652,297,51959,444
1237651505953243306,201.656688828071,1.12851660922825,19.54207,18.08427,17.2957,16.893,16.59751,1404,301,6,18,334516550012790784,GALAXY,0.0842166,297,51959,452
1237651505953243264,201.596312168208,1.25033293411007,19.31568,19.32514,19.10364,19.09641,19.2882,1404,301,6,18,593416635285530624,QSO,1.233091,527,52342,245
1237651505953177736,201.521591147136,1.23600514469271,19.5567,18.01885,17.24688,16.82822,16.53002,1404,301,6,17,334504455384885248,GALAXY,0.08208442,297,51959,408
1237651505953177721,201.510629541526,1.18773663225678,18.74339,16.89477,15.99743,15.57719,15.25631,1404,301,6,17,334506929286047744,GALAXY,0.07945103,297,51959,417
1237651505953177714,201.479640948667,1.23995733674143,19.52312,19.52386,19.65771,19.30981,19.1322,1404,301,6,17,334503630751164416,QSO,1.96419,297,51959,405
1237651505953046549,201.198238744942,1.098289224946,18.89955,16.59319,15.63764,15.3305,15.16263,1404,301,6,15,3723518475956756480,STAR,3.23296E-05,3307,54970,609
1237651505952981141,200.991218082353,1.2260037909175,18.9514,17.88714,17.49349,17.19973,17.05595,1404,301,6,14,334496209047676928,GALAXY,0.06069238,297,51959,378
1237651505952915701,200.929373696306,1.2182587886712,18.24895,17.22559,16.51638,16.06788,15.76802,1404,301,6,13,334482190274422784,QSO,0.1123706,297,51959,327
1237651505952915696,200.925225969188,1.18486358933532,18.7169,17.03473,16.11548,15.67759,15.31383,1404,301,6,13,334480541006981120,GALAXY,0.07868142,297,51959,321
1237651505952915589,200.959447972915,1.0511716985463,18.86214,18.4661,18.69443,18.85067,19.06887,1404,301,6,13,4560068989242286080,STAR,8.818545E-05,4050,55599,634
1237651505952915525,200.952372922123,1.11345129945107,19.24723,16.89068,15.85744,15.43736,15.09754,1404,301,6,13,592225039055611904,GALAXY,0.1089744,526,52312,6
1237651505952850142,200.804846381173,1.15118478320432,18.30548,16.94189,16.35776,15.98748,15.76232,1404,301,6,12,334483014908143616,GALAXY,0.06188624,297,51959,330
1237651505952850133,200.791087165254,1.21410122994979,19.52047,18.48429,18.44872,18.49703,18.61026,1404,301,6,12,3723509954741641216,STAR,0.000398518,3307,54970,578
1237651505952850111,200.754587581342,1.21256668501241,19.46086,17.69675,16.83846,16.43828,16.13466,1404,301,6,12,334484114419771392,GALAXY,0.1110587,297,51959,334
1237651505952850105,200.746258235873,1.22180141290913,19.48938,17.52411,16.59116,16.17037,15.83355,1404,301,6,12,333421436850956288,GALAXY,0.08179151,296,51984,564
1237651505952849974,200.776054093702,1.23527869730503,19.048,17.72367,17.17933,16.97713,16.86925,1404,301,6,12,3723507205962571776,STAR,0.0006508721,3307,54970,568
1237651505952784486,200.538871616364,1.10446001495231,18.99998,17.05362,16.14475,15.71236,15.38618,1404,301,6,11,333410716612585472,GALAXY,0.07882494,296,51984,525
1237651505952784425,200.623789651887,1.21653057414554,17.51142,16.36962,15.89902,15.70393,15.62221,1404,301,6,11,3723496760602107904,STAR,0.0001815678,3307,54970,530
1237651505952784406,200.577756366734,1.21687827997859,17.86177,16.90443,16.53017,16.37989,16.31607,1404,301,6,11,3723497860113735680,STAR,-5.382903E-05,3307,54970,534
1237651505954029688,203.397221431555,1.08991874616265,17.45404,16.48444,16.04222,15.67133,15.52338,1404,301,6,30,335663065695545344,GALAXY,0.07813159,298,51955,527
1237651505954095175,203.53927661983,1.06149156550873,19.09424,17.21122,16.30779,15.90322,15.56343,1404,301,6,31,335663340573452288,GALAXY,0.07776865,298,51955,528
1237651505954095244,203.639627654324,1.07712454456738,19.46474,17.4363,16.48861,16.08926,15.75373,1404,301,6,31,335663615451359232,GALAXY,0.08625727,298,51955,529
1237651505954160684,203.76370406352,1.25706263743558,18.83179,18.75071,18.5155,18.39389,18.01612,1404,301,6,32,594533183974828032,QSO,0.3271488,528,52022,211
1237651504882188321,207.815901720792,0.391188272648482,18.43905,16.80897,16.0638,15.67959,15.42257,1404,301,4,59,337922836767205376,GALAXY,0.03012799,300,51943,556
1237651504882188320,207.823674490116,0.384930653898124,17.63903,15.79807,14.96064,14.53908,14.22287,1404,301,4,59,4548838577576845312,GALAXY,0.02995537,4040,55605,738
1237651505954291920,204.106667820354,1.06872148192172,18.89838,17.22369,16.43046,16.03471,15.74025,1404,301,6,34,335675435201357824,GALAXY,0.08605887,298,51955,572
1237651505954357304,204.218634512185,1.18821480736398,16.78653,15.75792,15.41317,15.14541,14.99667,1404,301,6,35,594499923748087808,GALAXY,0.04695142,528,52022,90
1237651505954357375,204.199715530795,1.15391592651577,16.60005,15.40033,14.95691,14.67619,14.51835,1404,301,6,35,335686980073449472,GALAXY,0.04705981,298,51955,614
1237651505954422789,204.310196167859,1.07884538780471,18.90055,18.56548,18.69575,18.8322,19.07451,1404,301,6,36,335685330806007808,STAR,-5.073024E-05,298,51955,608
1237651505953898693,203.135307747954,1.0664140984782,18.97352,17.08244,16.14058,15.72933,15.41352,1404,301,6,28,335640250829268992,GALAXY,0.0848539,298,51955,444
1237651505953898649,203.127769952774,1.15150307725524,19.49997,17.5889,16.66417,16.2152,15.91107,1404,301,6,28,4554303150652104704,GALAXY,0.07769527,4045,55622,138
1237651505953898648,203.123650362329,1.14902532367881,19.24649,17.15538,16.18098,15.72485,15.36867,1404,301,6,28,335630904980432896,GALAXY,0.07818086,298,51955,410
1237651505953898597,203.088512417255,1.10144555787372,18.91172,17.54313,16.88068,16.44887,16.2414,1404,301,6,28,335630080346712064,GALAXY,0.08112186,298,51955,407
1237651505953243434,201.6578118417,1.24001828085353,19.44845,18.14137,17.51202,17.15934,16.90919,1404,301,6,18,593416085529716736,GALAXY,0.1104908,527,52342,243
1237651505953243213,201.691893585085,1.17125493643569,18.12484,16.9591,16.42685,16.19345,16.07019,1404,301,6,18,334515450501163008,STAR,0.0002682313,297,51959,448
1237651505953243151,201.600563626284,1.20836271621703,18.6292,17.75404,17.36377,17.02357,16.94105,1404,301,6,18,593419933820413952,GALAXY,0.111805,527,52342,257
1237651505953177694,201.469682883853,1.05543730550187,17.38842,16.33545,15.94851,15.74764,15.61451,1404,301,6,17,4560112694829490176,GALAXY,0.0372803,4050,55599,793
1237651505953177678,201.463159721764,1.14012300824081,19.03485,17.16209,16.23282,15.79441,15.45905,1404,301,6,17,334507479041861632,GALAXY,0.07961163,297,51959,419
1237648704592805990,219.353465377414,0.131393366038912,19.54695,18.04151,17.13618,16.65483,16.3176,752,301,4,506,344701045940709376,GALAXY,0.1496103,306,51637,639
1237648704592806164,219.318585909824,0.177316188854597,18.92338,17.06746,16.09535,15.6812,15.3246,752,301,4,506,344698846917453824,GALAXY,0.1054146,306,51637,631
1237648704593657881,221.200564954968,0.179146875522574,17.95126,16.70725,16.19998,15.99883,15.92083,752,301,4,519,3303509426421393408,STAR,-0.0004664656,2934,54626,433
1237648704592871475,219.438130270151,0.0788074273278387,18.55158,18.06701,17.71304,17.45621,17.34072,752,301,4,507,345782141184927744,GALAXY,0.2106875,307,51663,476
1237648704593657999,221.312204494895,0.0469248278529865,17.33047,17.33286,17.49203,17.54124,17.64049,752,301,4,519,4528591066706714624,STAR,2.145668E-05,4022,55352,806
1237648704593658003,221.312914521717,0.157812802332195,19.08354,17.94732,18.0647,18.15747,18.31382,752,301,4,519,3303506402764417024,STAR,0.0003906924,2934,54626,422
1237648704593658006,221.314956833698,0.1477597126397,18.45137,17.49443,17.08257,16.8952,16.81693,752,301,4,519,3275363853348661248,STAR,-0.000283163,2909,54653,440
1237648704593068103,219.905733817766,0.123066983655607,18.3665,16.70558,15.89135,15.42462,15.1329,752,301,4,510,345788188498880512,GALAXY,0.05148544,307,51663,498
